module_display_label,module_type,module_api_name,module_api_name_status,field_label,field_type,api_name,api_name_status,proposed_api_name,disposition,required,help_text,picklist_scope,picklist_values_and_colors,phase,section,notes,source_ids
Leases,custom,Leases,verified_live_mcp,Returned Payment Fee,Currency,,proposed_unverified,Returned_Payment_Fee,candidate,true,Returned/reversed/failed payment fee.,,,Contract Autofill,Money Terms,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Security Deposit,Currency,Security_Deposit,verified_live_mcp,Security_Deposit,governed_current,false,Approved refundable security-deposit snapshot. Source: approved lease terms. Zoho Books remains the accounting source of truth.,,,Production Reconciled,Initial Amounts,Compatible live field reused; no duplicate field was created.,"MATRIX_2026-07-08,SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Base Storage Unit Rent Amount,Currency,Base_Storage_Unit_Rent_Amount,verified_live_mcp,Base_Storage_Unit_Rent_Amount,governed_current,false,Per-unit monthly storage rate. Source: approved storage assignment. Edit: before request. Required: when applicable. Contracts: Base Storage Unit Rent Amount.,,,Production Reconciled,Monthly Charges,Created and read back in production CRM.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Total Monthly Storage Rent Amount,Currency,Total_Monthly_Storage_Rent_Amount,verified_live_mcp,Total_Monthly_Storage_Rent_Amount,governed_current,false,Aggregate monthly storage rent. Source: approved storage assignments. Edit: calculated or corrected before request. Required: when applicable. Contracts: Total Storage Unit Rent Amount.,,,Production Reconciled,Monthly Charges,Created and read back in production CRM.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Total Due Before Possession,Currency,Total_Due_Before_Possession,verified_live_mcp,Total_Due_Before_Possession,governed_current,false,Approved snapshot due before possession. Source: reconciled lease charges and credits. Edit: calculated or corrected. Required: before possession. Contracts: Total Due Before Possession.,,,Production Reconciled,Initial Amounts,Created and read back in production CRM.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Prorated Rent Start Date,Date,Prorated_Rent_Start_Date,verified_live_mcp,Prorated_Rent_Start_Date,governed_current,false,First date covered by prorated rent. Source: approved lease terms. Edit: before request. Required: when prorating. Contracts: Prorated Rent Start Date.,,,Production Reconciled,Initial Amounts,Created and read back in production CRM.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Prorated Rent End Date,Date,Prorated_Rent_End_Date,verified_live_mcp,Prorated_Rent_End_Date,governed_current,false,Last date covered by prorated rent. Source: approved lease terms. Edit: before request. Required: when prorating. Contracts: Prorated Rent End Date.,,,Production Reconciled,Initial Amounts,Created and read back in production CRM.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Prorated Pet Rent Amount,Currency,Prorated_Pet_Rent_Amount,verified_live_mcp,Prorated_Pet_Rent_Amount,governed_current,false,Ordinary-pet rent for the prorated period. Source: approved proration rule. Edit: calculated or corrected. Required: when applicable. Contracts: Prorated Pet Rent Amount.,,,Production Reconciled,Initial Amounts,Created and read back in production CRM.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Prorated Storage Unit Rent Amount,Currency,Prorated_Storage_Unit_Rent_Amount,verified_live_mcp,Prorated_Storage_Unit_Rent_Amount,governed_current,false,Storage rent for the prorated period. Source: approved proration rule. Edit: calculated or corrected. Required: when applicable. Contracts: Prorated Storage Unit Rent Amount.,,,Production Reconciled,Initial Amounts,Created and read back in production CRM.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Holding Deposit Credit Applied,Currency,Holding_Deposit_Credit_Applied,verified_live_mcp,Holding_Deposit_Credit_Applied,governed_current,false,"Holding-deposit credit applied, not proof of payment. Source: application verified in Books. Edit: authorized correction before request. Required: when applicable. Contracts: Holding Deposit Amount.",,,Production Reconciled,Initial Amounts,Created and read back in production CRM.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,First Full Month Base Rent Amount,Currency,,blocked_ambiguous,First_Full_Month_Base_Rent_Amount,blocked_ambiguous,false,First full-month base-rent transaction input. Reconcile the initial-amount equation before creating or mapping this field.,,,Blocked,Initial Amounts,Confirmed field gap; no live field was created.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,ACH Autopay Status,Pick List,,proposed_unverified,ACH_Autopay_Status,candidate,false,Mirror Books/payment status.,local_recommended,Unknown=#6B7280 | Not Enabled=#0F766E | Enabled=#4F46E5 | Disabled=#7C3AED | Failed=#DC2626 | Not Required=#DB2777,Required After Signing,Move-In & Portal,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Key Release Date/Time,Date/Time,,proposed_unverified,Key_Release_Date_Time,candidate,false,Actual key release timestamp.,,,Phase 2 / Portal,Move-In & Portal,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Keys Released?,Checkbox,,proposed_unverified,Keys_Released,candidate,false,Checked only after possession conditions are satisfied.,,,Required After Signing,Move-In & Portal,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Move-In Checklist Status,Pick List,,proposed_unverified,Move_In_Checklist_Status,candidate,false,Move-in checklist status mirrored from Creator/Form.,local_recommended,Not Started=#D97706 | Sent=#0F766E | In Progress=#D97706 | Completed=#16A34A | Overdue=#DC2626 | Waived / Not Applicable=#6B7280,Phase 2 / Portal,Move-In & Portal,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Move-In Checklist URL,URL,,proposed_unverified,Move_In_Checklist_URL,candidate,false,Link to completed move-in checklist PDF/form.,,,Phase 2 / Portal,Move-In & Portal,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Move-In Funds Cleared?,Checkbox,,proposed_unverified,Move_In_Funds_Cleared,candidate,false,Checked when required funds are cleared/certified.,,,Required After Signing,Move-In & Portal,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Move-Out Checklist URL,URL,,proposed_unverified,Move_Out_Checklist_URL,candidate,false,Link to move-out checklist PDF/form.,,,Phase 2 / Portal,Move-In & Portal,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Payment Reminder Policy,Pick List,,proposed_unverified,Payment_Reminder_Policy,candidate,false,Controls reminder behavior.,local_recommended,Normal Reminders=#2563EB | Disabled - Autopay Enabled=#0F766E | Manual Only=#4F46E5 | Legal Hold=#EA580C,Required After Signing,Move-In & Portal,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Portal Invite Status,Pick List,,proposed_unverified,Portal_Invite_Status,candidate,false,Tenant portal access state.,local_recommended,Not Ready=#16A34A | Ready to Invite=#16A34A | Invited=#D97706 | Accepted=#16A34A | Failed=#DC2626 | Disabled=#DB2777,Phase 2 / Portal,Move-In & Portal,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Utilities Confirmed?,Checkbox,,proposed_unverified,Utilities_Confirmed,candidate,false,Checked when required utilities are active.,,,Required After Signing,Move-In & Portal,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Zoho Books Customer ID,Single Line,,proposed_unverified,Zoho_Books_Customer_ID,candidate,false,Books customer ID for tenant billing.,,,Required After Signing,Move-In & Portal,,MATRIX_2026-07-08
