module_display_label,module_type,module_api_name,module_api_name_status,field_label,field_type,api_name,api_name_status,proposed_api_name,disposition,required,help_text,picklist_scope,picklist_values_and_colors,phase,section,notes,source_ids
Leases,custom,Leases,verified_live_mcp,Notice Phone,Phone,,proposed_unverified,Notice_Phone,candidate,true,Landlord operational phone.,,,Contract Autofill,Premises Snapshot,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Premises Apartment Number,Single Line,Premises_Apartment_Number,verified_live_mcp,Premises_Apartment_Number,governed_current,false,Frozen apartment identifier. Source: related Unit. Edit: correct before request only. Required: before request. Contracts: Property Apartment Number.,,,Production Reconciled,Premises Snapshot,Created and read back in production CRM.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Premises City,Single Line,Premises_City,verified_live_mcp,Premises_City,governed_current,false,Frozen premises city. Source: related Property. Edit: correct before request only. Required: before request. Contracts: Property City.,,,Production Reconciled,Premises Snapshot,Created and read back in production CRM.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Premises State,Single Line,Premises_State,verified_live_mcp,Premises_State,governed_current,false,Frozen two-letter premises state code. Source: related Property. Edit: correct before request only. Required: before request. Contracts: Property State.,,,Production Reconciled,Premises Snapshot,Created and read back in production CRM.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Premises Street Line 1,Single Line,Premises_Street_Line_1,verified_live_mcp,Premises_Street_Line_1,governed_current,false,Frozen premises street. Source: related Property. Edit: correct before request only. Required: before request. Contracts: Property Street Line 1.,,,Production Reconciled,Premises Snapshot,Created and read back in production CRM.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Premises ZIP Code,Single Line,Premises_ZIP_Code,verified_live_mcp,Premises_ZIP_Code,governed_current,false,Frozen premises ZIP Code. Source: related Property. Edit: correct before request only. Required: before request. Contracts: Property Zip Code.,,,Production Reconciled,Premises Snapshot,Created and read back in production CRM.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Property Built Before 1978?,Checkbox,,proposed_unverified,Property_Built_Before_1978,candidate,false,Used for lead disclosure logic.,,,Contract Autofill,Premises Snapshot,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Cosigner #1,Lookup,,proposed_unverified,Cosigner_1,candidate,false,Cosigner/guarantor if required.,,,Contract Autofill,Relationships,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Cosigner #2,Lookup,,proposed_unverified,Cosigner_2,candidate,false,Second cosigner if required.,,,Contract Autofill,Relationships,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Cosigner #3,Lookup,,proposed_unverified,Cosigner_3,candidate,false,Third cosigner if required.,,,Contract Autofill,Relationships,,MATRIX_2026-07-08
