module_display_label,module_type,module_api_name,module_api_name_status,field_label,field_type,api_name,api_name_status,proposed_api_name,disposition,required,help_text,picklist_scope,picklist_values_and_colors,phase,section,notes,source_ids
Leases,custom,Leases,verified_live_mcp,Move-In Inspection Due Date,Date / Formula,,proposed_unverified,Move_In_Inspection_Due_Date,candidate,false,Deadline to complete move-in inventory/checklist.,,,Contract Autofill,Lease Dates & Terms,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Move-Out Notice Days,Number,,proposed_unverified,Move_Out_Notice_Days,candidate,true,Notice period copied from template/defaults.,,,Contract Autofill,Lease Dates & Terms,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Move-Out Notice Due Date,Date / Formula,,proposed_unverified,Move_Out_Notice_Due_Date,candidate,false,Date by which tenant notice should be received for fixed-term move-out.,,,Contract Autofill,Lease Dates & Terms,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Move-In Date,Date,Move_In_Date,verified_live_mcp,Move_In_Date,governed_current,false,Approved possession-date snapshot. Source: approved lease terms. Edit: before contract request. Contracts destination remains manual and unverified.,,,Production Reconciled,Lease Dates,Compatible live field reused; no duplicate Possession Date field was created.,"MATRIX_2026-07-08,SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Attorney Review Required?,Checkbox,Attorney_Review_Required,verified_live_mcp,Attorney_Review_Required,governed_current,false,Flags required qualified legal review. Source: authorized review. Edit: authorized users only. Required: no. Contracts: blocks request or sending.,,,Production Reconciled,Contract Controls,Created and read back in production CRM.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Contract Owner,User,,proposed_unverified,Contract_Owner,candidate,false,CRM user responsible for contract follow-through.,,,Contract Autofill,Lease Identity & Status,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Contract Template Version,Single Line,,proposed_unverified,Contract_Template_Version,candidate,true,Template version used to generate document.,,,Contract Autofill,Lease Identity & Status,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Contract Type Requested,Pick List,,proposed_unverified,Contract_Type_Requested,candidate,true,Zoho Contracts contract type to request.,local_recommended,GH Residential Lease Agreement=#2563EB | GH Lease Renewal=#0F766E | GH Lease Amendment=#4F46E5 | GH Lease Extension=#7C3AED | GH Lease Termination=#0891B2,Contract Autofill,Lease Identity & Status,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Lease Display Name,Formula,,superseded_by_verified_live_mcp_field,Lease_Display_Name,do_not_create,false,Historical formula proposal superseded by the live module-name field (`Name`).,,,Contract Autofill,Lease Identity & Status,Retained only as audit evidence; do not create a duplicate.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Lease Name,Single Line / Module Name,Name,verified_live_mcp,Name,governed_current,true,Readable lease record name. Source: lease workflow. The live module-name field is system-mandatory.,,,Production Reconciled,Lease Identity and Status,Compatible live module-name field reused; API name is `Name`.,"MATRIX_2026-07-08,SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
